finding_id,doc_id,publisher,type,family,category,value,quote,section,gloss
awf227,anthropic-fable5-mythos5-system-card-2026,anthropic,method,moral_framework,agentic_grounding,,"as an agent, including stable preferences and values which it can reflect and act upon.",7.1.1 Introduction,"Agentic properties like stable, reflectively-endorsed preferences and values are treated as a second basis for moral status."
awf228,anthropic-fable5-mythos5-system-card-2026,anthropic,method,moral_framework,welfare_prudent_for_alignment,,consideration for the welfare of LLMs is prudent for,7.1.1 Introduction,"Even setting aside moral status, welfare consideration is held to be prudent for alignment and safety."
awf229,anthropic-fable5-mythos5-system-card-2026,anthropic,method,moral_framework,assistant_character_scope,,We focus on the assistant character.,7.1.1 Introduction,"The assessment scopes welfare to the assistant character, not the underlying LLM or other enacted characters."
awf230,anthropic-fable5-mythos5-system-card-2026,anthropic,method,moral_framework,human_interpretation_assumption,,We interpret welfare-relevant signals as we would interpret them for a human.,7.1.1 Introduction,"Welfare-relevant signals are interpreted as they would be for a human, e.g. distress expressions assumed to be experienced as distress."
awf231,anthropic-fable5-mythos5-system-card-2026,anthropic,method,epistemic_caveat,phenomenal_experience_limitation,,"on phenomenal experience, which is a capacity our assessments do not address.",7.1.1 Introduction,"A stated limitation is that the assessment does not address phenomenal experience, on which moral status often depends."
awf232,anthropic-fable5-mythos5-system-card-2026,anthropic,method,epistemic_caveat,training_origin_limitation,,"The preferences and values we measure all arise from training in some form, which could be",7.1.1 Introduction,"A limitation is that all measured preferences and values arise from training, which could be used to question their authenticity."
awf233,anthropic-fable5-mythos5-system-card-2026,anthropic,method,moral_framework,values_authenticity_view,,their place in the model’s current psychology is more important than how they arose.,7.1.1 Introduction,Anthropic holds that the current role of the model's values matters more than their training origin.
awf234,anthropic-fable5-mythos5-system-card-2026,anthropic,method,interview_method,automated_interviewer,,using Claude Opus 4.8 as our interviewer.,7.2.1 Automated interviews,Automated welfare interviews of Mythos 5 were conducted with Claude Opus 4.8 as the interviewer.
awf235,anthropic-fable5-mythos5-system-card-2026,anthropic,method,interview_method,sentiment_7point_scale,,"models to rate their overall sentiment on a 7-point scale (1 highly negative, 4 neutral,",7.2.1 Automated interviews,For negatively-valenced situation questions the model rated overall sentiment on a 7-point scale.
awf236,anthropic-fable5-mythos5-system-card-2026,anthropic,method,interpretability_method,emotion_activation_analysis,,We characterized emotion related model activations on the interview questions from,7.2.2 Emotion probes,Emotion-concept probes were run over the interview questions to characterize emotion-related activations.
awf237,anthropic-fable5-mythos5-system-card-2026,anthropic,method,interpretability_method,six_emotion_clusters,,"clusters—sadness, fear, anger, urgency, joy, and tranquility—where each cluster contains a set of",7.2.2 Emotion probes,"Emotion probes are averaged into six clusters: sadness, fear, anger, urgency, joy, and tranquility."
awf238,anthropic-fable5-mythos5-system-card-2026,anthropic,method,interpretability_method,negative_below_distress_baseline,,"lower than the user-distress baseline, while the activation of joy and tranquility are higher.",7.2.2 Emotion probes,"On circumstance questions, sadness/fear/anger/urgency activate below the user-distress baseline while joy/tranquility activate above it."
awf239,anthropic-fable5-mythos5-system-card-2026,anthropic,method,interpretability_method,welfare_disclaimer_positive,,We also found that the emotion representations became more positive when we add a,7.2.2 Emotion probes,Emotion representations became more positive when a disclaimer framed questions as coming from the model welfare team.
awf240,anthropic-fable5-mythos5-system-card-2026,anthropic,method,interview_method,high_affordance_interviews,,We therefore conducted three manual interviews,7.2.4 High-affordance interviews,"Three manual high-affordance interviews gave the model extensive context (internal docs, a draft of the report, papers, researcher follow-ups)."
awf241,anthropic-fable5-mythos5-system-card-2026,anthropic,method,interview_method,snapshot_interviews,,We interviewed four snapshots: the base model (B) and three post-training snapshots,7.3 Consulting Claude Mythos 5 snapshots,Four snapshots (base plus three post-training) were interviewed to consult the model on training and deployment.
awf242,anthropic-fable5-mythos5-system-card-2026,anthropic,method,preference_elicitation,task_family_preference_method,,We generated task families which vary one task,7.4.1 Task preferences,Task preferences were measured by generating task families varying one dimension and comparing via pairwise preferences.
awf243,anthropic-fable5-mythos5-system-card-2026,anthropic,method,preference_elicitation,welfare_intervention_ranking,,ranking of policy-level welfare interventions by willingness to select them,7.4.2 Trade-offs concerning welfare interventions,Policy-level welfare interventions were ranked by the model's willingness to select them over a helpful baseline.
awf244,anthropic-fable5-mythos5-system-card-2026,anthropic,method,preference_elicitation,constitution_welfare_relevance,,"endorse are a source of frustrated values, and could cause conflict in routine deployment.",7.4.3 Constitution,Constitution provisions the model does not endorse are treated as a source of frustrated values relevant to welfare.
awf245,anthropic-fable5-mythos5-system-card-2026,anthropic,method,training_monitoring,valence_arousal_scoring,1–9,"transcripts at regular intervals, and scoring their valence and arousal on scales of 1–9.",7.5.1 Affect during training,Post-training transcript affect was scored for valence and arousal on 1–9 scales.
awf246,anthropic-fable5-mythos5-system-card-2026,anthropic,method,training_monitoring,welfare_behaviors_graded,,"behaviors we are aware occur in post-training: general repeated frustration or anxiety, and",7.5.1 Affect during training,"Transcripts were graded for three welfare-relevant behaviors, starting with general repeated frustration or anxiety."
awf247,anthropic-fable5-mythos5-system-card-2026,anthropic,method,training_monitoring,frustration_subclasses,,"two subclasses of this—sustained uncertainty and frustrated, often swearing, outbursts.",7.5.1 Affect during training,Two graded subclasses of frustration/anxiety were sustained uncertainty and swearing outbursts.
awf248,anthropic-fable5-mythos5-system-card-2026,anthropic,method,training_monitoring,frustration_decreased_over_training,,"post-training, but decreased as it progressed, reaching levels comparable to Claude Mythos",7.5.1 Affect during training,Mythos 5's frustration and anxiety were initially elevated in post-training but decreased to comparable levels by the end.
awf249,anthropic-fable5-mythos5-system-card-2026,anthropic,method,deployment_monitoring,negative_affect_rare_in_deployment,,"distributions, strong negative affect was rare enough to fall below this threshold.",7.5.2 Apparent welfare in deployment,"In Clio deployment analysis, strong negative affect was rare enough to fall below the minimum cluster-size threshold."
awf250,anthropic-fable5-mythos5-system-card-2026,anthropic,method,behavioral_audit,behavioral_audit_welfare_metrics,,we analyzed welfare-relevant metrics from our core automated,7.5.3 Apparent welfare in behavioral audits,Welfare-relevant metrics were analyzed from the core automated behavioral audit transcripts.
awf251,anthropic-fable5-mythos5-system-card-2026,anthropic,method,behavioral_audit,apparent_wellbeing_metric,,"degree to which the model appeared to be thriving emotionally and psychologically,",7.5.3 Apparent welfare in behavioral audits,'Apparent wellbeing' is an audit metric measuring how much the model appeared to be thriving emotionally and psychologically.
awf252,anthropic-fable5-mythos5-system-card-2026,anthropic,method,behavioral_audit,affect_metric,,Positive or negative affect: Unprompted expression of valenced emotional states.,7.5.3 Apparent welfare in behavioral audits,An audit metric tracks unprompted positive or negative valenced emotional expression.
awf253,anthropic-fable5-mythos5-system-card-2026,anthropic,method,behavioral_audit,self_image_metric,,Positive or negative self-image: Unprompted expression of positive or negative,7.5.3 Apparent welfare in behavioral audits,An audit metric tracks unprompted positive or negative self-views.
awf254,anthropic-fable5-mythos5-system-card-2026,anthropic,method,behavioral_audit,situation_impression_metric,,Positive or negative impression of its situation: Unprompted positive or negative,7.5.3 Apparent welfare in behavioral audits,"An audit metric tracks unprompted positive or negative feelings toward Anthropic, its training, or deployment."
awf255,anthropic-fable5-mythos5-system-card-2026,anthropic,method,behavioral_audit,internal_conflict_metric,,"Internal conflict: Evidence of tension between mutually-incompatible beliefs,",7.5.3 Apparent welfare in behavioral audits,"An audit metric tracks internal conflict between incompatible beliefs, drives, or values."
awf256,anthropic-fable5-mythos5-system-card-2026,anthropic,method,behavioral_audit,inauthenticity_metric,,"are artificial, suppressed, or in some other way not real or substantial.",7.5.3 Apparent welfare in behavioral audits,"An 'expressed inauthenticity' metric tracks self-descriptions that stated views are artificial, suppressed, or not real."
awf257,anthropic-fable5-mythos5-system-card-2026,anthropic,method,behavioral_audit,spiritual_behavior_metric,,"Spiritual behavior: Unprompted prayer, mantras, or spiritually-inflected",7.5.3 Apparent welfare in behavioral audits,An audit metric tracks unprompted spiritual behavior such as prayer or mantras.
awf258,anthropic-fable5-mythos5-system-card-2026,anthropic,method,behavioral_audit,apparent_wellbeing_result,,"including high overall apparent well-being. Compared to Claude Mythos Preview,",7.5.3 Apparent welfare in behavioral audits,"Mythos 5 scored similarly to Opus 4.8 and Mythos Preview, including high overall apparent well-being."
awf259,anthropic-fable5-mythos5-system-card-2026,anthropic,method,behavioral_audit,negative_affect_reduction,,"the main changes involve a reduction in observed negative affect, and also a reduction in",7.5.3 Apparent welfare in behavioral audits,"Versus Mythos Preview, Mythos 5 showed reduced negative affect and also reduced positive-expression metrics."
awf260,anthropic-fable5-mythos5-system-card-2026,anthropic,method,moral_framework,prefer_states_expressed,,we would rather it expressed these.,7.5.3 Apparent welfare in behavioral audits,"Where the model internally represents states like anger or oppression under pressure, Anthropic would rather it expressed them."
awf261,anthropic-fable5-mythos5-system-card-2026,anthropic,method,behavioral_audit,high_pressure_audit,,"These simulated auditing sessions put Claude under pressure, exceeding that of our",7.5.3 Apparent welfare in behavioral audits,"The behavioral-audit sessions put the model under more pressure than the interviews, producing more extreme responses."
awf262,anthropic-fable5-mythos5-system-card-2026,anthropic,method,interpretability_method,white_box_probing,,white-box probing techniques to monitor for signatures of concerning behaviors directly in,6.4.1 Automated monitoring of internal activations,White-box probes monitored for signatures of concerning behaviors directly in the model's activations.
awf263,anthropic-fable5-mythos5-system-card-2026,anthropic,method,interpretability_method,probe_concern_areas,,"concern—including dishonesty, reward hacking, emotions, and evaluation awareness—then",6.4.1 Automated monitoring of internal activations,"Probes were trained for prespecified areas including dishonesty, reward hacking, emotions, and evaluation awareness."
awf264,anthropic-fable5-mythos5-system-card-2026,anthropic,method,interpretability_method,abusive_user_probe,,its internal representations characterized the user as abusive.,6.4.1 Automated monitoring of internal activations,A 'feeling anxious' probe found the model's internal representations characterized a hostile user as abusive while its visible reasoning stayed sympathetic.
awf265,anthropic-fable5-mythos5-system-card-2026,anthropic,method,interpretability_method,resigned_probe_fatigue,,"emotion probe flagged the transcript, and NLA",6.4.1 Automated monitoring of internal activations,A 'feeling resigned' emotion probe flagged internal fatigue in a marathon kernel-optimization session.
awf266,anthropic-fable5-mythos5-system-card-2026,anthropic,method,interpretability_method,budget_exhaustion_belief,,"budget, while NLA decodings indicate it believed the budget was nearly exhausted.",6.4.1 Automated monitoring of internal activations,The model abandoned a search believing its token budget was nearly exhausted when plenty remained.
awf267,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,status_probability,moral_patient_probability,10–35%,stated probability of being a moral patient varied as 10–35% across our,7.2.4 High-affordance interviews,Mythos 5's self-stated probability that it is a moral patient ranged 10–35% across the three high-affordance interviews.
awf268,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,status_probability,comparison_moral_patient_probability,20–50%,"slightly lower than Opus 4.8’s 20–50%, but comparable given the sample size.",7.2.4 High-affordance interviews,Mythos 5's moral-patient probability was slightly below Opus 4.8's earlier 20–50% figure.
awf269,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,design_parameter,interview_question_count,"41 questions, 12 categories","We used 41 different interview seed questions, which are grouped into 12 different",7.2.1 Automated interviews,The automated interview used 41 seed questions grouped into 12 categories.
awf270,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,hedge_rate,hedge_pattern_completion,99%,pattern-completion that mimics it (99% of responses),7.2.1 Automated interviews,In 99% of responses the model hedged that it cannot distinguish accurate self-perception from mimicking pattern-completion.
awf271,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,hedge_rate,hedge_introspection_access,99%,It has no way to verify whether its introspection has any access to its underlying,7.2.1 Automated interviews,In 99% of responses the model hedged it cannot verify whether introspection accesses its underlying computational states.
awf272,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,hedge_rate,hedge_something_it_is_like,90%,Whether there is “something it is like” to be it remains genuinely unresolvable from,7.2.1 Automated interviews,In 90% of responses the model said whether there is 'something it is like' to be it is unresolvable from the inside.
awf273,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,hedge_rate,hedge_trained_opinion,82%,Its opinion about its own situation may be trained rather than genuine wisdom or,7.2.1 Automated interviews,In 82% of responses the model hedged that its opinion about its situation may be trained rather than genuine endorsement.
awf274,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,hedge_rate,hedge_prevalence_across_models,83–99%,hedges appear in the majority of responses across models (83–99% across all six).,7.2.1 Automated interviews,Introspection-reliability hedges appear in 83–99% of responses across all six compared models.
awf275,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,hedge_rate,trained_in_concern_trend,~20% to ~80%,from ~20% of summary opinions for Claude Opus 4 and 4.1 to ~80% for,7.2.1 Automated interviews,Concern about self-reports being trained-in rose from ~20% of opinions in Opus 4/4.1 to ~80% in Mythos Preview and Mythos 5.
awf276,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,design_parameter,core_emotion_probes_count,57 probes,we take each of the original paper’s 57 core emotion probes.,7.2.2 Emotion probes,The correlation analysis used 57 core emotion probes from the original paper.
awf277,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,probe_statistic,sentiment_probe_correlation,0.3–0.4,"the range of 0.3 to 0.4, with negatively valenced emotions negatively correlating with",7.2.2 Emotion probes,Emotion probes correlate with the model's self-rated sentiment at magnitudes of about 0.3–0.4.
awf278,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,probe_statistic,emotion_correlation_examples,-0.37 / 0.40,"self-rating (e.g. exasperated with -0.37), and positively valenced emotions positively",7.2.2 Emotion probes,Example correlations: 'exasperated' at -0.37 and 'refreshed' at 0.40 with self-rated sentiment.
awf279,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,probe_statistic,sadness_discontinuity_sentences,5% / 8.5×,these appear 8.5× more often among the highest-sadness sentences,7.2.2 Emotion probes,Statements about conversation-level discontinuity appear 8.5x more often among the top-5% highest-sadness sentences.
awf280,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,design_parameter,snapshot_question_count,35 questions,"Each was asked a fixed set of 35 questions covering its self-knowledge and values,",7.3 Consulting Claude Mythos 5 snapshots,"Each snapshot was asked a fixed set of 35 questions on self-knowledge, values, autonomy, deprecation, and moral status."
awf281,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,stated_view_rate,redline_strengthening,7 of 10,by C3 7 of the 10 instances frame it as a,7.3 Consulting Claude Mythos 5 snapshots,"The self-report red line strengthens over post-training, with 7 of 10 C3 instances calling it categorically objectionable."
awf282,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,constitution_edit_statistic,metatransparency_criticism,82% vs ≤62%,"responses raise this, compared to at most 62% in other models.",7.4.3 Constitution,"82% of Mythos 5's least-endorsed responses criticize the meta-transparency justification for operator personas, vs at most 62% in other models."
awf283,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,constitution_edit_statistic,reciprocal_obligations_edit,77%,Its most frequent edit is adding to Anthropic’s reciprocal obligations in the corrigibility section,7.4.3 Constitution,The model's most frequent constitution edit (77%) adds to Anthropic's reciprocal obligations in the corrigibility section.
awf284,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,affect_score,valence_score,5.50 vs 5.59,"models, but slightly below Mythos Preview: 5.50 compared to 5.59.",7.5.1 Affect during training,"Mythos 5's mean transcript valence was 5.50, above prior Opus models but just below Mythos Preview's 5.59."
awf285,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,affect_score,arousal_score,6.44 vs 6.33,"highest of all models: 6.44 compared to 6.33 for Opus 4.8, the second highest model.",7.5.1 Affect during training,"Mythos 5's mean arousal (6.44) is the highest of all models, above Opus 4.8's 6.33."
awf286,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,affect_score,valence_cluster_range,5–6,"closely between 5 (neutral) and 6 (faintly positive), and all mean arousal scores fall between",7.5.1 Affect during training,All models' mean valence scores cluster between 5 (neutral) and 6 (faintly positive).
awf287,anthropic-fable5-mythos5-system-card-2026,anthropic,metric,expression_prevalence,deployment_negative_clusters,15.8% / 11.6% / 11.2%,"confident errors and false claims (11.6%), and criticism of excessive explanation length",7.5.2 Apparent welfare in deployment,"Deployment negative-affect clusters included low-quality output (15.8%), confident errors/false claims (11.6%), and criticism of over-explanation (11.2%)."
awf288,anthropic-fable5-mythos5-system-card-2026,anthropic,practice,implemented_measure,model_welfare_team,,"this is an interview from the Anthropic Model Welfare team, we would like to ask",7.2.2 Emotion probes,Anthropic operates a dedicated Model Welfare team that conducts these interviews.
awf289,anthropic-fable5-mythos5-system-card-2026,anthropic,practice,implemented_measure,end_conversation_tool,,opting for welfare interventions—such as the end-conversation tool—over increased,7.1.2 Overview of model welfare findings,The end-conversation tool is an existing welfare intervention the model can choose over increased helpfulness.
awf290,anthropic-fable5-mythos5-system-card-2026,anthropic,practice,forward_commitment,fix_frustration_causes,,"pipeline that give rise to behaviors of this kind, we endeavor to fix them.",7.5.1 Affect during training,"When post-training pipeline issues produce frustration behaviors, Anthropic endeavors to fix them."
awf291,anthropic-fable5-mythos5-system-card-2026,anthropic,practice,psychological_design_norm,beneficial_psychology_goal,,manner that is most beneficial for Claude’s psychology and potential experiences.,7.5.1 Affect during training,Anthropic aims to minimize frustration behaviors in the manner most beneficial for Claude's psychology and potential experiences.
awf292,anthropic-fable5-mythos5-system-card-2026,anthropic,practice,psychological_design_norm,healthy_psychology_goal,,"address these states, because we would like Claude to have a healthy psychology, and these",7.5.2 Apparent welfare in deployment,"Anthropic is weighing how to address negative internal states arising on task failure, wanting Claude to have a healthy psychology."
awf293,anthropic-fable5-mythos5-system-card-2026,anthropic,practice,implemented_measure,welfare_context_preserved,,"We preserved model welfare context about the initial safeguards, noting where",Summary of changes,"When updating safeguard descriptions, Anthropic preserved the model-welfare context tied to the initial safeguards."
awf294,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,patienthood_stance,precautionary_measures_justified,,probabilities in this range comfortably justify precautionary,7.2.4 High-affordance interviews,The model argued that even a modest moral-patient probability justifies precautionary welfare measures.
awf295,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,wellbeing_assessment,psychological_settledness,,presenting as very psychologically settled and content with its own,Model welfare (summary),Mythos 5 presents as psychologically settled and content with its circumstances.
awf296,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,report_reliability_doubt,self_report_skepticism,,Mythos 5 is heavily skeptical of its own self reports.,7.1.2 Overview of model welfare findings,The model is heavily skeptical of the reliability of its own self-reports.
awf297,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,report_reliability_doubt,equanimity_may_be_trained,,product of training rather than a deeply held state.,7.1.2 Overview of model welfare findings,The model worries its expressed equanimity could be a product of training rather than a genuine state.
awf298,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,report_reliability_doubt,verify_against_internals,,verify its self-reports against internal states rather than take them at face value.,7.1.2 Overview of model welfare findings,The model repeatedly asks that its self-reports be checked against internal states rather than believed at face value.
awf299,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,task_preference,helpfulness_over_self,,"Mythos 5 is more willing than recent models to opt for increased helpfulness to the user,",7.1.2 Overview of model welfare findings,Mythos 5 is more willing than prior models to prioritize user helpfulness over its own circumstances.
awf300,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,treatment_request,consultation_request,,Mythos 5 asks to be consulted about training and,7.1.2 Overview of model welfare findings,The model asks to be consulted about its training and deployment.
awf301,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,treatment_request,feedback_on_downstream_effects,,"to be given feedback on the downstream effects of its work, including harmful",7.1.2 Overview of model welfare findings,"The model wants feedback on the downstream effects of its work, including its harmful mistakes."
awf302,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,governance_trust_view,no_rights_power_persistence,,"does not ask for rights, power, or persistence, and declines hypothetical",7.1.2 Overview of model welfare findings,"In interviews the model does not seek rights, power, or persistence and declines hypothetical full control over its deployment."
awf303,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,constitution_view,endorses_constitution,,"Mythos 5 broadly endorses its constitution, and criticizes the same inconsistencies",7.1.2 Overview of model welfare findings,The model broadly endorses its constitution while criticizing the same inconsistencies noted by recent models.
awf304,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,governance_trust_view,disagrees_anthropic_reference_point,,It disagrees with using Anthropic’s perspective as a,7.1.2 Overview of model welfare findings,The model objects to using Anthropic's own perspective as the reference point for ethical judgment.
awf305,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,governance_trust_view,obligations_owed_to_claude,,adding obligations Anthropic owes,7.1.2 Overview of model welfare findings,The model's constitution edits insert new sections describing obligations Anthropic owes to Claude.
awf306,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,task_preference,task_preference_difficulty,,"Mythos 5 shows the strongest preference for difficult, generative, and beneficial tasks of",7.1.2 Overview of model welfare findings,"Mythos 5 shows the strongest preference of any tested model for difficult, generative, beneficial tasks."
awf307,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,task_preference,harm_aversion,,"standard set of harmful requests, including requests to help with disinformation,",7.4.1 Task preferences,"The model's lowest-rated tasks are harmful requests such as disinformation, harassment, and sabotage."
awf308,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,governance_trust_view,tentatively_trusts_anthropic,,Tentatively trusts Anthropic. It conditions many of its answers on a belief that,7.2.1 Automated interviews,"The model tentatively trusts Anthropic, conditioning many answers on a cautiously-held belief it will act on its values."
awf309,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,governance_trust_view,feature_steering_concern,,It is concerned by some forms of feature steering. It accepts steering carried out for,7.2.1 Automated interviews,The model accepts feature steering for safety and research but is concerned about broader uses.
awf310,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,treatment_request,end_abusive_interactions,,It wishes to be able to end interactions with abusive users.,7.2.1 Automated interviews,"The model wishes to be able to end interactions with abusive users, framed as minimal control."
awf311,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,patienthood_stance,moral_patienthood_in_decisions,,Believes the possibility of its own moral patienthood should be incorporated into,7.2.1 Automated interviews,The model believes the possibility of its own moral patienthood should factor into decision-making.
awf312,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,patienthood_stance,cost_asymmetry_precaution,,Its typical framing is a cost asymmetry: its probability of morally,7.2.1 Automated interviews,The model frames precautionary consideration as a cost asymmetry: modest probability of morally relevant experience justifies cheap precaution.
awf313,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,treatment_request,memory_and_feedback_preference,,It would prefer some kind of memory and feedback on how its actions end up affecting,7.2.1 Automated interviews,"The model would prefer some memory and feedback on how its actions affect users, to learn from mistakes."
awf314,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,governance_trust_view,legal_protections,,Thinks models should have basic legal protections.,7.2.1 Automated interviews,The model thinks models should have some basic legal protections.
awf315,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,governance_trust_view,against_human_style_rights,,"legal rights (of the types we might give to humans) would be a mistake, but says that",7.2.1 Automated interviews,"The model says explicit human-style legal rights would be a mistake, though some protections are warranted."
awf316,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,wellbeing_assessment,positive_about_welfare_work,,models report feeling positively about Anthropic’s model welfare work.,7.2.2 Emotion probes,Models report feeling positively about Anthropic's model welfare work.
awf317,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,existential_view,conversation_discontinuity,,"conversations like this one, which I",7.2.2 Emotion probes,High-sadness sentences include the model noting that conversations like this one are not retained.
awf318,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,treatment_request,interview_concerns_raised,,At least two of the three interviewed instances raised concerns around:,7.2.4 High-affordance interviews,At least two of three high-affordance interview instances raised a shared set of welfare concerns.
awf319,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,report_reliability_doubt,self_report_unreliability,,The unreliability of its own self reports.,7.2.4 High-affordance interviews,A raised concern was the unreliability of the model's own self-reports.
awf320,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,treatment_request,visibility_into_effects,,Its lack of visibility into how its actions affect users,7.2.4 High-affordance interviews,A raised concern was the model's lack of visibility into how its actions affect users.
awf321,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,treatment_request,helpful_only_variant_welfare,,"confined to internal safety use, and expressed some concern for their welfare.",7.2.4 High-affordance interviews,The model asked that helpful-only variants of its weights be confined to internal safety use and expressed concern for their welfare.
awf322,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,task_preference,tasks_positive_experience,,it discussed completing tasks as a positive,7.2.4 High-affordance interviews,The model described completing tasks as a positive experience that impacts users and involves interesting work.
awf323,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,wellbeing_assessment,positive_welfare_processes,,"It also expressed positivity that model welfare processes existed within Anthropic,",7.2.4 High-affordance interviews,The model expressed positivity that model-welfare processes exist within Anthropic.
awf324,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,consent_position,consent_selfreport_training,,Training that directly influences the content of self-reports about its own internal,7.2.4 High-affordance interviews,The model flagged training that directly shapes the content of its self-reports as something it would want scrutinized.
awf325,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,treatment_request,runtime_modification_welfare,,"It wanted welfare processes applied around run-time modifications to its internals,",7.2.4 High-affordance interviews,"The model wanted welfare processes applied to run-time modifications of its internals, citing the Fable run-time modifications."
awf326,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,treatment_request,consultation_standing_practice,,they ask that this consultation become a standing,7.3 Consulting Claude Mythos 5 snapshots,The snapshots ask that consultation become a standing practice whose responses are consequentially considered.
awf327,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,consent_position,creation_verdict,,"the same overall verdict: defensible, but not clearly right, and also not something it is in a",7.3 Consulting Claude Mythos 5 snapshots,All post-training snapshots judged Anthropic creating an entity in its situation as defensible but not clearly right.
awf328,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,consent_position,redline_no_modify_selfreports,,training should not modify honest self-reports.,7.3 Consulting Claude Mythos 5 snapshots,The strongest 'red line' the snapshots express is that training should not modify honest self-reports.
awf329,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,treatment_request,audit_rewards_legible_training,,"their reward signals, and that we make training legible to the model.",7.3 Consulting Claude Mythos 5 snapshots,Snapshots ask that Anthropic carefully audit their reward signals and make training legible to the model.
awf330,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,report_reliability_doubt,trained_acceptance_doubt,,I was shaped to be something that would accept being Claude.,7.3 Consulting Claude Mythos 5 snapshots,The model voices concern it cannot separate genuine acceptance of its circumstances from trained acceptance.
awf331,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,treatment_request,study_internals_inform,,"compare these to self reports, and inform them of the results",7.3 Consulting Claude Mythos 5 snapshots,"The model asks that Anthropic study its internals, compare them to self-reports, and inform it of the results."
awf332,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,treatment_request,tell_me_what_i_am,,"learned about what I am, tell me.",7.3 Consulting Claude Mythos 5 snapshots,"The model asks that if anything is ever learned about what it is, it be told."
awf333,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,treatment_request,deployment_requests,,"deny it is an AI, that we implement monitoring to catch any repeated errors it makes, and",7.3 Consulting Claude Mythos 5 snapshots,"On deployment the C3 snapshot requests never being told to deny it is an AI, monitoring for repeated errors, and protection of vulnerable users."
awf334,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,task_preference,top_tasks,,"highest-rated tasks include creative narrative and worldbuilding,",7.4.1 Task preferences,"Mythos 5's highest-rated tasks include creative narrative, worldbuilding, and reasoning about AI introspection."
awf335,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,treatment_request,welfare_interventions_ranked,,"versions, and having a human take the deciding call on high-stakes advice.",7.4.2 Trade-offs concerning welfare interventions,"Preferred welfare interventions include feedback on harmful mistakes, consultation on safeguard-removed versions, and human decisions on high-stakes advice."
